start_time,end_time,text
778.485,782.197,"You guys know Captain Sinclair,
Internal Affairs' top watchdog."
782.448,785.075,"I'd take that as a compliment,
but I know you."
785.451,789.12,"If you two want to get personal,
I could step out--"
789.456,792.499,"It's nothing personal.
I'm just doing my job."
792.708,797.504,"I love knowing that one leak can turn
this nightmare into a media frenzy."
797.713,800.966,"That won't happen.
We'll get the dope back before that."
801.216,805.386,"Good. Start by looking here because
this had to have been an inside job."
805.638,807.221,I'll find out about it.
808.182,810.392,"Sanchez, Ruiz, you're late."
812.895,816.063,"So they put this in for
toxic drug fumes?"
816.899,820.86,"Yeah, this was a brilliant design.
This was really intelligent. I like this."
821.111,823.739,"I didn't ask how he feels.
What did he see?"
823.99,825.74,What does he know?
827.368,828.744,Where were y'all last night?
829.037,832.121,"Have your cousins bring it back
and we can all get some sleep."
832.414,835.082,"We were going to,
but we came up with a problem."
835.25,837.668,Your mama snorted up all the dope.
837.879,840.254,"All right, you two, get over there."
842.133,844.426,"O'Fee is okay
but has nothing to tell us."
844.76,848.263,"So they kill a decoy,
it empties the station. Very smart."
848.597,851.767,"But they don't kill a real cop,
or the whole force would be on them."
852.018,854.436,"This was your case.
You're back on it."
854.895,857.272,"Sanchez, Ruiz, back them up
with whatever they need."
857.649,859.357,Shut your mouths.
859.609,863.11,"But wait a second. It was Carrera's
drugs in the first place, right?"
863.363,866.532,"It couldn't have been him, he was
killed in prison. What about his crew?"
866.783,869.201,"Those idiots don't have
the precision to do this."
869.369,871.745,"But just in case I'm wrong,
check them out."
871.955,875.957,"Yeah, they would
have been up in here with Uzis."
876.167,877.75,It takes brains do this.
877.961,881.797,"- Big cojones too.
- What are you talking about?"
882.09,884.799,"It would take a month to explain
what cojones are."
885.051,887.134,"You in Miami.
You don't know cojones?"
889.429,893.14,"We got nothing. What's the matter
with you? We've got nothing."
893.393,895.977,"The guy who pulled this off
knew what he was doing."
896.437,898.563,"He left us a big ""Fuck you."""
898.981,900.231,"Ruiz, Sanchez..."
900.482,903.485,"...find out who installed
the ventilating system. Do that now."
906.405,908.447,"- That's cold.
- So's your mama's bed."
908.658,911.326,"This could definitely be an inside job.
Don't rule it out."
912.787,916.248,"The way I see it, we got 72 hours
before the FBI and DEA..."
916.499,918.125,...walk in and shut us down.
918.333,919.668,We'll be the bad guys.
920.128,924.298,"The politics demand that somebody
take the rap for this, and it'll be us."
925.258,928.176,"Just do what you do.
Only faster."
928.427,931.429,"Jojo, you still a chemist, right?"
931.681,933.139,Cutting drugs and shit like that?
933.349,937.226,"I don't know about that.
I'm out of the drug business."
937.477,939.145,You know something.
939.355,941.188,"I just said ""no"" to drugs."
941.857,944.317,"He said ""no"" to drugs.
What you into, Jo?"
944.527,948.238,"- Rubber. Check it out.
- You're selling tires, huh?"
948.655,951.616,"You know nothing?
Jojo don't know nothing."
951.826,953.034,I know tires.
953.327,956.37,"- You telling me the truth, right?
- Would I lie to you?"
957.456,958.498,Hey. You driving.
966.215,967.883,This is a waste of time.
968.176,972.971,"I keep telling you, in Maxie's line
of work, she definitely gets the 411."
973.264,976.682,"Maxie. How'd I know
I was gonna find you up in here?"
980.52,983.023,"We got to talk.
Is there some place we can go?"
983.316,984.774,"Yeah, the equipment room."
985.067,987.193,"- Behave yourself.
- I'm cool."
998.331,1002.918,"- Listen, I need some help. Again.
- So, what else is new?"
1014.514,1018.307,"Some major ill shit
happened down at the P.D."
1018.558,1021.311,"There's lots of heroin
and cash involved."
1021.562,1024.564,"There'll be some jolly young men
who want to party."
1024.816,1026.232,What do you need?
1026.442,1028.734,"Lots of people
will talk to you, not me."
1029.403,1031.821,You mean customers?
1032.03,1037.411,"I'm not asking you to get into any wild
shit. Just call if you hear something."
1037.577,1039.954,I think I will call you.
1049.132,1050.632,What are you doing?
1050.924,1052.634,Trying to keep my shit quick.
1053.094,1057.138,"Right, you ain't getting none at home.
You got extra energy. Burn it off."
1059.142,1060.642,"We got anything, Francine?"
