start_time,end_time,text
965.673,967.049,I'm starving.
967.216,968.844,"I already told you,
you cannot eat."
968.927,970.052,It will ruin your makeup.
970.136,973.182,"The fiercest winter storm
could not destroy this makeup."
973.89,977.019,"Xiu, look at my face.
What am I feeling?"
977.476,978.812,I have no idea.
978.979,980.313,Exactly.
980.563,984.067,"This is my sad face.
This is my curious face."
984.65,986.153,And now I'm confused.
989.697,990.948,Quiet.
992.951,994.119,Composed.
995.745,996.996,Graceful.
998.581,999.917,Elegant.
1002.211,1003.211,Poised.
1004.504,1005.588,Polite.
1007.591,1010.384,These are the qualities...
1010.552,1013.429,we see in a good wife.
1014.431,1017.267,These are the qualities...
1018.351,1021.145,we see in Mulan.
1022.188,1025.983,"When a wife
serves her husband..."
1028.153,1030.989,she must be silent.
1033.951,1035.41,She must be...
1036.077,1037.328,invisible.
1039.373,1040.707,She must be...
1042.125,1043.544,Is something wrong?
1044.502,1047.463,"No, Madam Matchmaker.
Thank you."
1049.883,1052.635,It's ideal for the teapot...
1054.805,1058.683,"to remain
in the center of the table."
1059.017,1060.644,"Yes, I understand."
1062.436,1065.816,"But I think the teapot
should remain where it is."
1066.4,1068.026,Move the teapot.
1068.234,1069.236,Girl!
1119.368,1121.829,Dishonor to the Hua family.
1122.538,1126.46,"They have failed
to raise a good daughter."
1155.279,1156.656,Citizens!
1158.575,1162.828,"Citizens, we are under attack
from Northern Invaders."
1164.205,1166.541,Our land is at war.
1167.0,1169.502,"By edict
of His Imperial Majesty,"
1169.586,1171.128,the Son of Heaven...
1171.755,1175.925,"every family must contribute
one man to fight."
1177.134,1179.387,One man from every house.
1181.347,1182.723,Wáng family.
1186.561,1187.688,Chin family.
1189.73,1191.232,Dù family.
1192.859,1194.403,Hua family.
1203.287,1204.538,I am Hua Zhou.
1205.122,1206.414,I served the Imperial Army
1206.498,1209.041,"in the last battle
against the Northern Invaders."
1210.335,1212.421,"Have you no son
old enough to fight?"
1214.882,1216.842,I am blessed with two daughters.
1218.134,1219.135,I will fight.
1225.267,1226.559,No.
1226.643,1228.353,"You will
only humiliate him further."
1228.436,1230.021,"Are you all right?
Can I help you?"
1230.105,1231.105,No.
1242.366,1243.66,Liu family.
1247.122,1248.123,Wei family.
1248.289,1250.0,<i>You're a war hero.</i>
1253.002,1255.631,"You've already made
many great sacrifices."
1255.797,1257.048,Are you suggesting...
1258.925,1263.471,"our family not comply
with the Imperial edict?"
1263.638,1265.097,But how can you fight...
1268.644,1270.103,I am the father.
1270.729,1272.189,It is my place to bring honor
1272.271,1274.148,"to our family
on the battlefield."
1274.316,1275.942,You are the daughter!
1278.194,1280.071,Learn your place.
1288.997,1290.665,We must be strong.
1291.25,1293.46,"This time, he will not return."
1372.247,1373.707,It's beautiful.
1373.874,1375.375,Beautiful tool...
1376.585,1378.252,for terrible work.
1384.675,1385.676,The phoenix.
1389.263,1390.473,You remember?
1395.979,1398.606,"She has followed me
into battle before,"
1398.69,1400.651,and she will follow me now.
1405.113,1409.701,"And she will tell our
ancestors I've been loyal..."
