start_time,end_time,text
1345.176,1346.97,He's kind of a strange old hermit.
1347.054,1348.512,"Help me, Obi-Wan Kenobi."
1348.596,1350.097,I wonder who she is.
1350.182,1351.182,Sounds like she's in trouble.
1351.267,1353.268,I better play back the whole thing.
1355.104,1360.15,"He says the restraining bolt
has short-circuited his recording system."
1360.233,1363.068,"He suggests that if you remove the bolt,"
1363.153,1365.488,"he might be able to play
back the entire recording."
1365.573,1367.99,"Oh, yeah. Well..."
1368.075,1371.869,"I guess you're too small
to run away on me if I take this off."
1371.953,1372.996,O.K...
1375.54,1377.5,There you go.
1377.585,1379.626,Wait a minute. Where'd she go?
1379.711,1382.212,"Bring her back. Play
back the entire message."
1382.298,1383.423,"""What message""?"
1383.507,1385.717,The one you've just been playing!
1385.8,1387.844,"The one you're carrying
inside your rusty innards."
1387.928,1390.054,Luke! Luke!
1390.138,1391.597,"All right, I'll be right there, Aunt Beru."
1391.682,1393.182,"I'm sorry, sir,"
1393.267,1396.102,"but he appears to have
picked up a slight flutter."
1396.186,1397.854,Here. See what you can do with him.
1397.938,1399.605,I'll be right back.
1401.232,1405.153,"Just you reconsider playing
that message for him."
1406.279,1408.655,"No, I don't think he likes you at all."
1408.74,1411.116,"No, I don't like you, either."
1417.665,1421.001,"You know, I think that R2 unit we bought
might have been stolen."
1421.086,1423.712,What makes you think that?
1423.798,1426.257,"Well, I stumbled across a recording
while I was cleaning him."
1426.342,1429.344,"He says he belongs to someone
called Obi-Wan Kenobi."
1431.221,1433.64,I thought he might have meant old Ben.
1433.723,1435.224,Do you know what he's talking about?
1435.308,1436.183,Mm-mm.
1436.268,1439.52,I wonder if he's related to Ben.
1439.605,1441.396,That wizard's just a crazy old man.
1441.481,1446.486,"Tomorrow, I want you to take that R2 unit
to Anchorhead and have its memory erased."
1446.569,1448.57,"That'll be the end of it.
It belongs to us now."
1450.281,1453.034,"But what if this Obi-Wan
comes looking for him?"
1453.117,1454.117,He won't.
1454.202,1456.621,I don't think he exists anymore.
1456.704,1459.123,"He died about the same time
as your father."
1459.208,1460.5,He knew my father?
1460.584,1462.292,I told you to forget it.
1462.377,1466.839,"Your only concern is to prepare
those new droids for tomorrow."
1466.923,1470.844,"In the morning, I want them up there on the
south ridge working on those condensers."
1470.928,1472.01,"Yes, sir."
1473.305,1476.015,"I think those new droids
are gonna work out fine."
1476.099,1479.853,"In fact, I, uh, was also thinking
about our agreement..."
1479.936,1483.189,about me staying on another season?
1483.273,1485.482,"And if these new droids do work out,"
1485.567,1487.527,"I want to transmit my application
to the academy this year."
1487.611,1490.404,"You mean the next semester
before the harvest?"
1490.489,1492.323,Sure. There's more than enough droids.
1492.407,1494.45,Harvest is when I need you the most.
1494.535,1496.577,It's only one season more.
1496.662,1499.998,"This year we'll make enough on the harvest
that I'll be able to hire more hands"
1500.082,1503.041,"and then you can
go to the academy next year."
1503.126,1504.877,"You must understand I need you here, Luke."
1504.961,1506.796,But it's a whole 'nother year!
1506.881,1508.172,"Look, it's only one more season."
1508.257,1510.508,"Yeah, that's what you said
when Biggs and Tank left."
1510.593,1511.55,Where are you going?
1511.634,1512.801,Looks like I'm going nowhere.
1512.886,1514.804,I have to go finish cleaning those droids.
1514.888,1516.847,"Owen, he can't stay here forever."
1516.932,1518.266,Most of his friends have gone.
1518.349,1520.476,It means so much to him.
1520.56,1522.353,I'll make it up to him next year.
1522.438,1523.479,I promise.
1523.564,1526.982,"Luke's just not a farmer, Owen."
1527.067,1529.109,He has too much of his father in him.
1529.193,1531.278,That's what I'm afraid of.
1578.701,1580.494,Ooh!
1580.578,1581.913,What are you doing hiding back there?
1581.997,1585.415,"It wasn't my fault, sir.
Please don't deactivate me."
1585.5,1588.377,"I told him not to go,
but he's faulty, malfunctioning."
1588.461,1590.046,Kept babbling on about his mission.
1590.13,1591.798,"Oh, no."
1599.556,1602.557,"That R2 unit has always
been a problem."
1602.643,1605.185,"These astro droids
are getting quite out of hand."
1605.269,1607.27,"Even I can't understand
their logic at times."
1607.355,1608.855,How could I be so stupid?
1608.941,1610.316,He's nowhere in sight.
1610.401,1611.442,Blast it!
1611.527,1614.153,"Pardon me, sir,
but couldn't we go after him?"
1614.238,1615.947,"It's too dangerous
with all the Sandpeople around."
1616.03,1617.448,We'll have to wait until morning.
1617.532,1619.659,Luke! I'm shutting the power down.
1619.742,1621.952,All right! I'll be there in a few minutes.
1622.037,1623.538,"Boy, am I gonna get it."
1623.622,1626.499,"That little droid's going to
cause me a lotta trouble."
1626.583,1629.001,"Oh, he excels at that, sir."
1630.003,1631.503,Come on.
1638.929,1640.179,Luke?
1641.39,1645.434,Luke!
1651.107,1653.442,Have you seen Luke this morning?
1653.527,1655.653,"He said he had some things to do
before he started today,"
1655.738,1656.945,so he left early.
1657.03,1658.53,"Did he take
those two new droids with him?"
1658.615,1660.032,I think so.
1660.116,1665.413,"Well, he better have those units in the south range
repaired by midday, or there'll be hell to pay."
1665.58,1667.498,"Lookit, there's a droid on the scanner."
1667.583,1668.958,Dead ahead.
1669.042,1672.17,"It might be our little R2 unit.
Hit the accelerator!"
1693.357,1696.193,"Hey, whoa! Where do you think you're going?"
1697.445,1699.363,Master Luke is your rightful owner now.
1699.448,1702.491,"We'll have no more
of this Obi-Wan Kenobi gibberish."
1703.66,1705.327,"And don't talk to me of
your mission, either."
1705.412,1708.247,"You're fortunate he doesn't blast you
into a million pieces right here!"
1708.332,1710.458,"No. It's all right,
but I think we'd better go."
1712.126,1714.086,What's wrong with him now?
1714.171,1716.463,"There are several creatures approaching
from the southeast."
1716.548,1720.425,"Sandpeople, or worse."
1720.51,1722.427,Come on. Let's go have a look.
1722.512,1723.637,Come on!
1725.682,1729.018,"Well, there are two banthas down there,"
1729.103,1731.104,but I don't see any... Wait a second.
1731.188,1732.605,"They're Sandpeople, all right."
1732.689,1735.441,I can see one of them now.
1809.266,1810.932,"Hello, there."
1813.311,1816.605,"Come here, my little friend.
Don't be afraid."
1818.65,1821.067,"Oh, don't worry. He'll be all right."
1826.95,1829.785,"Rest easy, son. You've had a busy day."
1829.869,1833.58,You're fortunate to be all in one piece.
1836.084,1837.417,Ben?
1837.501,1839.045,Ben Kenobi?
1839.128,1841.13,"Boy, am I glad to see you."
1841.214,1844.258,"The Jundland Wastes are not
to be traveled lightly."
1846.385,1848.511,"Tell me, young Luke,"
1848.596,1851.515,what brings you out this far?
1851.599,1853.308,This little droid.
1855.354,1856.938,"I think he's searching
for his former master,"
1857.021,1860.441,"but I've never seen such devotion
in a droid before."
1860.525,1864.194,"He claims to be the property
of an Obi-Wan Kenobi."
1864.278,1865.488,Is he a relative of yours?
1865.571,1867.99,Do you know who he's talking about?
1868.075,1870.242,Obi-Wan Kenobi?
1871.787,1873.996,Obi-Wan.
1874.08,1879.042,"Now, that's a name I've not
heard in a long time."
1879.126,1881.586,A long time.
1881.672,1884.006,I think my uncle knows him.
1884.09,1885.633,He said he was dead.
1885.717,1887.55,"Oh, he's not dead."
1887.635,1888.803,Not yet.
1888.886,1890.346,You know him?
1890.43,1893.348,"Well, of course I know him. He's me."
1895.394,1901.856,"I haven't gone by the name of Obi-Wan
since, oh, before you were born."
1901.942,1903.776,"Well, then the droid does belong to you."
1903.859,1906.528,"I don't seem to remember
ever owning a droid."
1908.365,1909.615,Very interesting.
1911.117,1913.994,I think we better get indoors.
