start_time,end_time,text
749.416,753.886,"Oh, my."
753.921,757.221,"- Why is everyone staring?
- Don't you see it?"
757.257,759.987,"- See what?
- The resemblance between us."
760.027,764.057,"Resemblance?
Between you and me?"
764.097,768.467,Let me see. Turn sideways.
768.501,770.841,Now the other way.
772.84,776.48,"Well, your eyes are much
closer together than mine."
776.509,780.079,"Your ears... Well, don't worry.
You'll grow into them."
780.113,783.353,You teeth are a little crooked.
783.383,787.253,"Oh, and that nose! Don't worry,
dear. Those things can be fixed."
787.287,789.417,"- Want me to deck her for you?
- Hold on."
789.456,792.086,I'm not quite finished yet.
792.125,794.255,"You want to know
the real difference?"
794.294,798.474,"Let me see. I know
how to fence and you don't?"
798.498,801.838,"Or I have class and you don't?
Take your pick."
801.869,804.269,"- Why, I oughta...
- Ladies!"
804.304,807.514,"It's time to break up this
little love fest. Annie. Hallie."
807.54,813.05,"I mean Hallie, Annie.
I mean... Whoa."
821.321,825.131,"Sorry, ladies. Two pair.
Read 'em and weep."
825.158,827.128,Time out.
827.16,829.3,"So that's it?
No more takers?"
829.329,831.129,"- I have nothing left.
- No."
831.164,833.574,I'll take a whack at it.
845.678,848.178,"Take a seat, Parker."
853.02,855.46,Deal me in.
857.39,859.66,On the day I was born
859.692,862.162,The nurses all gathered 'round
862.195,864.495,And they gazed in wide wonder
864.531,866.931,At the joy they had found
866.967,869.267,The head nurse spoke up
869.302,871.572,She said Leave this one alone
871.604,873.614,She could tell right away
873.64,876.54,That I was bad to the bone
876.576,878.546,Bad to the bone
882.95,886.12,"Tell you what I'm gonna do.
I'll make you a little deal."
886.153,889.893,"Loser jumps into the lake
after the game."
889.923,891.193,Excellent.
891.224,893.634,Butt naked.
893.66,896.3,Even more excellent.
896.329,898.569,"Start unzipping, Parker."
898.598,902.598,Straight. In diamonds.
902.635,905.365,"You're good, James."
905.405,909.705,But just not good enough.
909.742,915.382,"In your honor, a royal flush."
915.415,918.045,Love the birthday suit!
918.085,920.045,"Ow, baby!"
935.435,937.435,Grab her clothes!
944.511,947.181,"Oh, right. Fine."
947.214,950.984,"If that's the way you want it,
then let the games begin."
952.785,955.085,I swear I heard your evil clone
955.122,958.492,"sneezing all the way across
the mess hall this morning."
958.525,964.055,"I am so tired. I'm going back
to bed and sleeping till lunch."
965.365,967.665,"That does not seem like
a possibility, babe."
967.7,971.4,"- Why not?
- That's why not."
974.407,977.137,No way.
985.185,988.115,Shh!
988.155,990.655,"Oh, I hope they're sleeping."
992.492,995.332,"The coast is clear.
OK, come on."
999.066,1002.536,"- Pay-back time.
- Don't wake her up!"
1002.569,1007.069,Shh! Careful!
1016.683,1019.023,Got milk?
1053.453,1055.563,Eugh!
1062.729,1065.569,Eugh! Eugh! Eugh!
1065.598,1068.138,Oh... my... God.
1081.248,1084.078,"Oh, she didn't get me. Huh."
1086.686,1089.756,Ah!
1094.127,1097.097,That girl is without a doubt
1097.13,1100.6,"the lowest, most awful creature
that ever walked the planet."
1100.633,1105.443,Thank you. Thank you very much.
1105.472,1109.112,"- Morning, girls.
- Morning, Marvas."
1109.842,1111.742,Marvas?!
1111.778,1116.778,Surprise inspection! Attention!
1118.218,1119.618,Navajos!
1122.622,1124.862,"No, Marva, do not go in there."
1124.891,1129.431,"One of the girls got sick last
night and it is a big, big mess."
1129.462,1133.202,"Save yourself the aggravation.
It's really disgusting."
1133.233,1136.643,"Well, if someone's sick, dear,
then I must go in."
1139.672,1143.212,"- Move aside, dear.
- No, really. I insist."
1143.243,1149.183,"I can't let you go in there.
She's highly contagious. Honest."
1149.216,1151.616,"Actually,
we're all quite fine in here."
1151.651,1156.291,"Unless Hallie Parker knows
something we don't know."
1156.323,1160.293,"Really, I insist. Open the door
and come and see for yourself."
1160.327,1162.627,"Stand aside, Hallie."
1167.5,1169.5,Ah!
1179.546,1180.776,No!
1191.591,1194.831,"- I told you it was a mess.
- She should know."
1194.861,1196.661,She did it!
1196.696,1199.726,You. And you.
1199.766,1202.596,Pack your bags!
1224.557,1229.527,"OK, girls. The rest of you,
back to your activities."
1231.931,1236.771,You two... The Isolation Cabin.
1302.402,1303.802,Oh.
1305.672,1308.542,"Oh, gosh, it's stuck."
1314.747,1318.347,"- Thanks.
- You're welcome."
1320.587,1322.817,"Oh, man."
1333.6,1338.77,"- Oh, here's your...
- Cuppy."
1342.108,1344.638,Any of your pictures ruined?
1344.677,1348.577,"- The beautiful Leo DiCaprio.
- Who?"
1348.615,1351.475,"You've never heard of
Leonardo DiCaprio?"
1351.518,1355.988,"- How far away is London anyway?
- From here it's 3,000 miles."
1356.022,1359.432,"But sometimes
it seems much further."
1359.459,1361.089,How far away is your home?
1361.127,1364.497,"California is way
at the other end of the country."
1364.531,1367.871,Here's a picture of my house.
1367.9,1370.7,"Wow, it's beautiful."
