start_time,end_time,text
1277.22,1280.66,Hey! Wh... What? Watch out.
1280.74,1283.3,"What? Get... No, get...
Uh, look out."
1283.38,1287.22,"John, you better get down here.
The governor's coming ashore."
1287.3,1289.86,"All right. All right.
I'm leaving."
1305.54,1307.77,Did you see their skin?
1307.86,1309.82,"They have hair on their faces
like dogs."
1309.9,1313.45,"My brothers, we must know more
about these visitors."
1313.54,1316.3,"Kekata, what do you see?"
1332.3,1334.18,These are not men like us...
1335.86,1340.09,"but strange beasts with bodies
that shine like the sun..."
1340.18,1344.49,"and weapons that spout
fire and thunder."
1348.06,1351.53,"They prowl the Earth
like ravenous wolves..."
1351.62,1355.77,"consuming everything
in their path."
1359.14,1362.9,"Great Powhatan,
I will lead our warriors
to the river and attack."
1362.98,1366.74,"We will destroy these invaders
the way we destroyed
the Massawomecks."
1366.82,1370.13,"Kocoum, in that battle
we knew how to fight our enemy."
1370.22,1372.66,"But these pale visitors
are strange to us."
1372.74,1375.1,"Take some men to the river
to observe them."
1375.18,1377.7,"Let us hope they
do not intend to stay."
1378.94,1382.41,"I hereby claim this land
and all its riches..."
1382.5,1384.81,"in the name of His Majesty
King James the First..."
1384.9,1389.1,"and do so name
this settlement Jamestown."
1389.18,1393.1,"Bravo! Bravo!
Beautifully spoken, sir."
1393.18,1396.86,"Hurry now, Percy.
We must be all squeaky clean
for the New World."
1438.26,1443.29,"Captain Smith, it appears I've
selected the perfect location,
eh? Not a savage in sight."
1443.38,1446.69,"Just because we don't see them
doesn't mean they're not
out there, sir."
1446.78,1452.06,"Well, then perhaps you should
venture forth and determine
their whereabouts, hmm?"
1452.14,1454.7,"If there are any Indians
out there, I'll find them."
1457.5,1460.89,"- Now, gentlemen, to work.
You men, get the ship unloaded.
- Right, sir."
1460.98,1464.77,"You men, build the fort.
The rest of you,
break out the shovels."
1464.86,1467.66,"- It's time to start digging.
- Digging?
- Digging?"
1467.74,1472.82,"Why, of course. Let's not forget
what the Spanish found when
they came to the New World."
1472.9,1475.86,Gold! Mountains of it.
1475.94,1479.41,"Why, for years they've been
ravaging the New World..."
1479.5,1481.62,of its most precious resources...
1481.7,1483.53,but now...
1485.18,1487.74,it's our turn.
1487.82,1491.78,"The gold of Cortez
Thejewels of Pizarro"
1491.86,1495.41,"Will seem like mere trinkets
by this time tomorrow"
1495.5,1499.1,"The gold we find here
will dwarf them by far"
1499.18,1502.09,"Oh, with all you got
in ya, boys"
1502.18,1505.89,"Dig up Virginia, boys"
1505.98,1509.02,"Mine, boys
Mine every mountain"
1509.1,1512.22,"And dig, boys
Dig 'til you drop"
1512.3,1515.69,"Grab a pick, boys
Quick, boys"
1515.78,1521.41,"Shove in a shovel
Uncover those loverly pebbles
that sparkle and shine"
1521.5,1525.38,It's gold and it's mine
1525.46,1527.58,"Mine, mine"
1527.66,1530.42,Dig and dig and diggety dig
1530.5,1532.89,And dig and dig and diggety dig
1532.98,1535.94,"- Hei, nonny, nonny
Hei, nonny, nonny
- Ooh, how I love it."
1536.02,1538.93,"- Hei, nonny, nonny
Hei, nonny, nonny
- Riches for cheap."
1539.02,1541.82,"- Hei, nonny, nonny
Ho, nonny, nonny
- There'll be heaps of it."
1541.9,1546.69,"- And I'll be on top of the heap
- Diggety, diggety, dig"
1546.78,1549.74,"My rivals back home
It's not that I'm bitter"
1549.82,1553.29,"But think how they'll squirm
when they see how I glitter"
1553.38,1556.82,"The ladies at court
will be all a-twitter"
1556.9,1561.85,"The king will reward me
He'll knight me
No, lord me"
1561.94,1565.46,"It's mine, mine
Mine for the taking"
1565.54,1568.53,"It's mine, boys
Mine me that gold"
1568.62,1571.3,With those nuggets dug
1571.38,1573.34,It's glory they'll gimme
1573.42,1577.73,"My dear friend King Jimmy
will probably build me a shrine"
1577.82,1581.26,"- When all of the gold
- When all of the gold"
1581.34,1585.13,"- Is mined
- Dig and dig and diggety dig"
1585.22,1588.18,And dig and dig and diggety dig
1588.26,1594.05,"All of my life I have searched
for a land like this one"
1594.14,1600.54,"A wilder, more challenging
country I couldn't design"
1600.62,1606.81,"Hundreds of dangers await
and I don't plan to miss one"
1606.9,1609.97,"In a land I can claim
A land I can tame"
1610.06,1613.45,"- The greatest adventure is mine
- Keep on working, lads"
1613.54,1615.37,"- Mine
- Don't be shirking, lads"
1615.46,1618.22,"- Mine, boys, mine
- Find a mother lode
Then mine another load"
1618.3,1623.38,"- Mine me that gold
- Dig, dig and diggety"
1623.46,1625.98,"- Beautiful gold
- Dig, dig for that gold"
1626.06,1629.82,Make this island my land
1629.9,1632.94,"- Make the mounds big, boys
I'd help you to dig, boys
- Dig, dig"
1633.02,1635.06,"But I've got this crick
in me spine"
1635.14,1638.42,"- This land we behold
- This beauty untold"
1638.5,1641.94,"- A man can be bold
- It all can be sold"
1642.02,1644.41,"- So go for the gold
- The gold"
