start_time,end_time,text
1128.585,1131.546,"Chased four motorcars
and a bicycle and a scooter."
1131.712,1133.338,Hush your mouth.
1133.507,1136.092,"- [engine sputtering]
- It's a motorcycle."
1136.259,1139.386,"Two-cylinder, chain drive,"
1139.555,1143.182,"one squeaky wheel on the front,
it sounds like."
1143.349,1147.686,"You go for the tyres, and I'll go
right for the seat of the problem."
1147.855,1150.73,"How come you always grab
the tender part for yourself?"
1152.025,1154.527,"'Cause I outrank you, that's why."
1154.694,1157.864,"[Napoleon] Now, stop beating
your gums and sound the attack."
1158.03,1160.532,[barking]
1160.701,1163.243,"No, that's mess call."
1163.412,1164.996,"Yeah, made a mess of it, huh?"
1165.163,1167.08,"You can be replaced, you know."
1167.249,1169.584,"OK, let's charge. Oooh."
1169.75,1172.002,Wait a minute. I'm the leader.
1172.171,1174.38,I'm the one that says when we go.
1174.548,1176.673,"- [engine sputtering]
- Here we go."
1176.842,1179.468,Charge!
1179.635,1181.554,[barking and howling]
1194.067,1196.943,[barking]
1206.829,1208.288,Whew.
1212.794,1214.628,Ahh! Oww!
1214.796,1217.964,"Nice doggy, nice doggy.
Heel, roll over, play dead!"
1221.678,1223.511,Yow!
1225.807,1228.476,"[laughs] This sure
beats running, Napoleon."
1228.644,1230.769,[laughing]
1275.147,1276.606,"Step on the gas, Napoleon."
1276.775,1278.651,I got 'er wide open.
1294.375,1296.21,Oww!
1300.882,1302.383,[laughing]
1317.816,1320.233,[thunderclap]
1326.532,1329.117,[thunderclap]
1329.286,1330.702,Oh!
1330.871,1332.413,"Oh, where am I?"
1332.622,1334.749,I'm not at home at all.
1334.958,1338.752,"Children, where are you? Answer me."
1338.961,1340.421,Berlioz?
1340.588,1342.714,"Toulouse, Marie, where are you?"
1342.883,1345.718,"Here I am, Mama."
1347.386,1350.556,"Marie, darling.
Well, are you all right?"
1350.723,1354.894,"Uh, I guess I had a nightmare
and fell out of bed."
1355.061,1357.605,"Now, Marie, darling,
don't be frightened."
1357.772,1359.94,[Berlioz] Mama! Mama!
1360.107,1361.776,That's Berlioz.
1361.942,1364.069,"Over here, darling.
Berlioz, here we are."
1364.237,1367.03,"And don't worry.
Everything's going to be all right."
1367.199,1368.949,"I'm coming, Mama."
1370.285,1372.744,"[shivering] Gee, I'm cold and I'm wet."
1372.913,1374.622,"- [croaking]
- Mama?"
1374.789,1376.582,"- [croaking]
- Mama?"
1376.75,1378.917,"- [loud croaking]
- Mama!"
1380.628,1382.296,[chuckling] Darling.
1383.298,1385.924,"That's only a little frog, my love."
1386.093,1388.301,He had a mouth like a hippo-lotamus.
1388.47,1390.846,[Marie imitates frog]
1391.013,1392.807,[giggling]
1392.973,1395.142,"Oh, what's so funny?"
1395.309,1398.144,"Not now, darling.
Darlings, you just stay here."
1398.313,1401.816,I go and I look for Toulouse. Toulouse?
1401.982,1403.983,"Toulouse, where are you?"
1404.152,1407.238,"- Toulouse!
- [both] Toulouse!"
1407.405,1408.739,[Marie] Toulouse!
1408.906,1412.326,"Hey! What's all the yelling about, huh?"
1412.493,1414.577,Why didn't you answer?
1414.746,1418.332,"Mama, he's been here all the time."
1418.5,1420.0,"Oh, thank goodness."
1420.167,1422.044,Are you all right?
1422.211,1425.588,I was having a funny dream.
1425.757,1427.674,Edgar was in it.
1427.843,1430.469,"And we were all riding
and bouncing along..."
1430.636,1431.72,[frog croaking]
1431.887,1435.682,Frogs? Uh-oh. It wasn't a dream.
1435.851,1439.019,"- Edgar did this to us.
- Edgar?"
1439.186,1442.105,"Oh, darling, why, that's..."
1442.273,1444.023,"Why, that's ridiculous."
1444.192,1447.111,"Yeah, maybe you fell
on your head, Toulouse."
1447.278,1448.945,[thunderclap]
1449.114,1453.451,"Mama, I'm afraid. I wanna go home."
1453.617,1456.244,"Now, my darling,
don't be frightened. You'll see..."
1456.413,1458.163,"- [thunderclap]
- [Marie screams]"
1458.33,1461.791,"[Duchess] Oh, dear. Let's get
into the basket, all of us."
1461.96,1464.295,What's gonna happen to us?
1464.462,1467.131,"Well, darlings, I just don't know."
1467.298,1469.799,"It does look hopeless, doesn't it?"
1469.968,1474.137,"[Toulouse] I wish we were home
with Madame right now."
1474.306,1478.057,"[sighing] Oh, poor Madame."
1478.226,1481.144,"She will be so worried
when she finds us gone."
1481.313,1483.814,[thunderclap]
1485.608,1488.402,Duchess? Kittens?
1488.569,1490.195,"Oh, my gracious."
1490.363,1493.656,"I had the most horrible dream
about them."
1494.784,1497.744,Thank goodness it was only a dream.
1498.872,1501.289,"Oh, dear, what a terrible night."
1503.335,1505.586,"Now, now, my darlings."
1505.753,1509.673,"Don't be frightened.
The storm will soon pass."
1509.84,1511.592,"- [thunderclap]
- [gasps]"
1512.344,1515.179,"Oh, no! They're gone."
1515.346,1517.932,Duchess! Kittens!
1518.098,1521.101,Duchess! Where are you?
1521.269,1524.771,They're gone. They're gone!
